timestamp,success,tx,ty,tz,qx,qy,qz,qw,track_count,pnp_point_count,pnp_inlier_count,reprojection_error_mean,reprojection_error_median,pnp_rotation_step_deg,imu_rotation_step_deg,pnp_imu_rotation_error_deg,imu_rotation_consistent,imu_rejected,message,pose_source,map_point_count,map_inlier_count,local_landmark_count,map_descriptor_match_count,map_message,new_feature_count
1750922006.750222206,1,-2.228322223,0.004924760,-1.445771546,-0.047207388,0.813340991,-0.064932494,0.576221890,931,507,332,1.347574603,1.254909087,0.924691322,0.843535385,0.106980380,1,0,ok,map,507,332,982,1,ok,69
1750922006.762222290,1,-2.248344759,0.000161098,-1.427647673,-0.046747106,0.816587905,-0.066640356,0.571452505,948,503,317,1.346715310,1.234868675,0.691531776,0.833295492,0.191287952,1,0,ok,map,503,317,982,0,ok,52
1750922006.774222374,1,-2.271372241,-0.001566851,-1.420206717,-0.046897475,0.821104224,-0.066208523,0.564982223,943,494,308,1.481935506,1.356186450,0.905716318,0.830865468,0.091970967,1,0,ok,map,494,308,982,1,ok,57
1750922006.786222458,1,-2.286504173,-0.000063078,-1.408859171,-0.046719651,0.824839860,-0.064390286,0.559741342,947,480,289,1.491256011,1.430903651,0.766647384,0.855913488,0.113577177,1,0,ok,map,480,289,982,1,ok,53
1750922006.798222542,1,-2.307247118,-0.002060455,-1.398365388,-0.045815930,0.829135530,-0.064021360,0.553476683,956,574,390,1.216281229,1.081772072,0.877593674,0.887409152,0.056998539,1,0,ok,map,574,390,825,0,ok,44
1750922006.810222626,1,-2.327494536,0.002441844,-1.391025617,-0.046919484,0.833203262,-0.064550035,0.547178380,954,563,357,1.417572938,1.305735487,0.870538890,0.834665719,0.073227523,1,0,ok,map,563,357,825,0,ok,46
1750922006.822222710,1,-2.340907380,-0.001281935,-1.375207674,-0.046150415,0.836102708,-0.067326486,0.542466170,934,543,337,1.446543600,1.355555294,0.714816119,0.826850995,0.188603823,1,0,ok,map,543,337,825,0,ok,66
1750922006.834222794,1,-2.365067365,-0.009437566,-1.367093756,-0.044586726,0.840455940,-0.069753918,0.535518653,936,528,282,1.453509063,1.388128521,0.996067896,0.846392722,0.200381399,1,0,ok,map,528,282,825,0,ok,64
1750922006.846222878,1,-2.368927628,-0.010946306,-1.341926146,-0.045722227,0.842820766,-0.069486102,0.531727672,939,512,262,1.463788552,1.406587342,0.529173233,0.842621495,0.367426527,1,0,ok,map,512,262,825,0,ok,61
1750922006.858222961,1,-2.389358339,-0.011879578,-1.329423026,-0.045946889,0.846714833,-0.068198978,0.525653664,922,568,419,1.165729781,0.975364154,0.840236136,0.862539707,0.062384460,1,0,ok,map,568,419,817,0,ok,78
1750922006.870223045,1,-2.429103299,0.005917108,-1.334351362,-0.047407523,0.852246207,-0.066515608,0.516724882,966,558,307,1.375356329,1.255531231,1.230392883,0.814852743,0.448265176,1,0,ok,map,558,307,817,0,ok,34
1750922006.882223129,1,-2.432758228,-0.011698556,-1.314439569,-0.045280838,0.854507951,-0.070974089,0.512570470,966,556,300,1.580202548,1.526768253,0.783722901,0.830579838,0.411941308,1,0,ok,map,556,300,817,0,ok,34
1750922006.894223213,1,-2.443492202,0.002812235,-1.298960119,-0.047168314,0.857535372,-0.071170076,0.507289913,964,553,284,1.452610295,1.368830748,0.730611536,0.857986543,0.358919240,1,0,ok,map,553,284,817,0,ok,36
1750922006.906223297,1,-2.462697254,-0.000120542,-1.286959492,-0.045713503,0.861161975,-0.071616579,0.501180001,965,542,281,1.407157348,1.275314110,0.832658391,0.803473683,0.125688157,1,0,ok,map,542,281,817,0,ok,35
1750922006.918223381,1,-2.482540650,-0.002089805,-1.272996486,-0.045556890,0.864830723,-0.071784842,0.494812416,950,655,453,1.141188617,0.899883428,0.842531923,0.827198775,0.058313535,1,0,ok,map,655,453,849,0,ok,50
1750922006.930223465,1,-2.498379934,-0.001373848,-1.260741721,-0.046167775,0.868220388,-0.071566844,0.488814976,962,643,428,1.209763160,1.058037925,0.792920710,0.838712232,0.051402395,1,0,ok,map,643,428,849,0,ok,38
1750922006.942223549,1,-2.516537325,-0.000477961,-1.250653353,-0.047805149,0.871836734,-0.071284252,0.482217724,970,632,410,1.271131908,1.185704855,0.882896848,0.824613022,0.068518740,1,0,ok,map,632,410,849,0,ok,30
1750922006.954223633,1,-2.535811698,-0.004184640,-1.230119283,-0.046895566,0.875045778,-0.072017749,0.476349805,945,612,392,1.350552345,1.253076777,0.778008073,0.836814476,0.217699010,1,0,ok,map,612,392,849,0,ok,55
1750922006.966223717,1,-2.556927212,-0.007360965,-1.219144476,-0.046422452,0.878660588,-0.073523520,0.469462266,961,598,355,1.365996539,1.242614189,0.909517510,0.830882993,0.114111354,1,0,ok,map,598,355,849,0,ok,39
1750922006.978223801,1,-2.569902376,-0.001137538,-1.205737388,-0.047115406,0.881840675,-0.073171026,0.463447045,962,585,367,1.323036622,1.151866223,0.784767807,0.831277204,0.134846547,1,0,ok,map,585,367,849,0,ok,38
1750922006.990223885,1,-2.587088998,0.003914599,-1.197140428,-0.047678369,0.885340330,-0.073049892,0.456686967,961,576,341,1.259216318,1.158355665,0.874793198,0.820514439,0.125129918,1,0,ok,map,576,341,849,0,ok,39
1750922007.002223969,1,-2.606513288,0.001817068,-1.179459465,-0.046415391,0.888512581,-0.074026278,0.450456563,951,693,494,1.101989479,0.939165880,0.821788214,0.797150485,0.123207762,1,0,ok,map,693,494,848,0,ok,49
1750922007.014224052,1,-2.626247336,0.003244652,-1.164292333,-0.047560867,0.891923519,-0.074095702,0.443531539,948,682,463,1.257563017,1.128088223,0.894311357,0.843299660,0.123669453,1,0,ok,map,682,463,848,0,ok,52
1750922007.026224136,1,-2.635657789,0.004017683,-1.154936217,-0.047230460,0.894814963,-0.074928132,0.437562842,941,666,434,1.240474325,1.120161162,0.766891280,0.822886510,0.105165086,1,0,ok,map,666,434,848,0,ok,59
1750922007.038224220,1,-2.651468669,0.006605216,-1.138228439,-0.045895138,0.897886865,-0.075673015,0.431238227,928,641,438,1.277749100,1.177672375,0.824545728,0.846535439,0.094166050,1,0,ok,map,641,438,848,0,ok,72
1750922007.050224304,1,-2.668032262,0.006315655,-1.117292942,-0.044774253,0.900671911,-0.077002031,0.425271751,958,633,410,1.248546480,1.145541171,0.780385927,0.835535251,0.067610387,1,0,ok,map,633,410,848,1,ok,42
1750922007.062224388,1,-2.679536653,0.006919968,-1.108671247,-0.044789201,0.903656258,-0.077673367,0.418767409,975,627,402,1.243719455,1.072035777,0.823656821,0.816534728,0.014835886,1,0,ok,map,627,402,848,1,ok,25
1750922007.074224472,1,-2.694556983,0.008642490,-1.094602760,-0.045218709,0.906646176,-0.077465382,0.412246401,982,626,400,1.323205598,1.171635666,0.823873604,0.823496898,0.040256211,1,0,ok,map,626,400,848,0,ok,18
1750922007.086224556,1,-2.708712384,0.009398186,-1.081441472,-0.045987134,0.909500800,-0.077561545,0.405804984,979,624,375,1.306578407,1.195869429,0.812232428,0.789117743,0.090757640,1,0,ok,map,624,375,848,1,ok,21
1750922007.098224640,1,-2.724177399,0.011883445,-1.064796390,-0.045857535,0.912282340,-0.078731173,0.399298661,974,617,373,1.397455821,1.279960001,0.821983762,0.829356280,0.056481116,1,0,ok,map,617,373,848,1,ok,26
1750922007.110224724,1,-2.739458510,0.017286135,-1.050399577,-0.046351931,0.915042941,-0.079266042,0.392765591,959,610,346,1.350112763,1.229186068,0.817003708,0.801454905,0.143640307,1,0,ok,map,610,346,848,1,ok,41
1750922007.122224808,1,-2.758388027,0.013975087,-1.023243057,-0.044499667,0.917545547,-0.080849515,0.386772937,963,603,335,1.309801051,1.203262522,0.794850896,0.809365751,0.179989021,1,0,ok,map,603,335,848,0,ok,37
1750922007.134224892,1,-2.778732598,0.008828855,-1.011077105,-0.042289975,0.920739249,-0.081674732,0.379183374,984,597,303,1.335881860,1.228729643,0.981517803,0.815840843,0.203150912,1,0,ok,map,597,303,848,0,ok,16
1750922007.146224976,1,-2.792543492,0.012097922,-0.994007740,-0.043028433,0.923124451,-0.082042999,0.373173885,981,808,577,1.065345306,0.894339609,0.746907022,0.775094302,0.075945914,1,0,ok,map,808,577,1011,0,ok,19
1750922007.158225060,1,-2.805337717,0.014498035,-0.981013587,-0.043988460,0.925605148,-0.082916659,0.366667360,983,802,547,1.234525378,1.112786077,0.811692246,0.795252894,0.063554923,1,0,ok,map,802,547,1011,0,ok,17
1750922007.170225143,1,-2.811805180,0.017000189,-0.965299629,-0.045198678,0.927342551,-0.083571317,0.361951249,981,790,501,1.280547986,1.156240398,0.597125834,0.792856075,0.211771342,1,0,ok,map,790,501,1011,0,ok,19
1750922007.182225227,1,-2.831461135,0.018510077,-0.943646657,-0.043938964,0.930094652,-0.082645897,0.355194259,980,780,501,1.367246995,1.252090810,0.855028994,0.786717245,0.126598130,1,0,ok,map,780,501,1011,0,ok,20
1750922007.194225311,1,-2.843043300,0.018305222,-0.929947130,-0.041965746,0.932887076,-0.082489331,0.348074834,964,751,484,1.317335182,1.222377716,0.905217244,0.923893428,0.145341151,1,0,ok,map,751,484,1011,0,ok,36
1750922007.206225395,1,-2.857201891,0.019143796,-0.913812808,-0.043013371,0.934949004,-0.084482384,0.341881467,944,704,454,1.322638120,1.239517348,0.791257114,0.734108967,0.149106528,1,0,ok,map,704,454,1011,1,ok,56
1750922007.218225479,1,-2.865890477,0.021994190,-0.903283180,-0.044751767,0.936824241,-0.084939499,0.336367214,985,699,424,1.359736743,1.265326446,0.698487792,0.775427189,0.143643535,1,0,ok,map,699,424,1011,0,ok,15
1750922007.230225563,1,-2.884508424,0.022003089,-0.874189141,-0.045077159,0.939079396,-0.085073631,0.329940017,971,689,394,1.395813067,1.316000067,0.781566886,0.777495363,0.075555890,1,0,ok,map,689,394,1011,1,ok,29
1750922007.242225647,1,-2.890289777,0.026328537,-0.865930954,-0.044534432,0.941404751,-0.084163700,0.323558727,977,679,392,1.454946483,1.408666832,0.787693806,0.842793630,0.080670491,1,0,ok,map,679,392,1011,0,ok,23
1750922007.254225731,1,-2.909612112,0.025114300,-0.848850710,-0.043292297,0.944030919,-0.086454208,0.315368153,968,668,296,1.461695715,1.426118343,1.029872354,0.912704529,0.327058052,1,0,ok,map,668,296,1011,0,ok,32
1750922007.266225815,1,-2.908082735,0.025426716,-0.836823612,-0.041975611,0.945288850,-0.090726631,0.310541006,968,654,280,1.491164875,1.436360588,0.767602358,0.872961276,0.176516302,1,0,ok,map,654,280,1011,0,ok,32
1750922007.278225899,1,-2.924915224,0.028644037,-0.816226416,-0.042199766,0.947284127,-0.091519883,0.304131672,968,639,298,1.513579788,1.428566425,0.775001363,0.807062383,0.246336797,1,0,ok,map,639,298,1011,0,ok,32
1750922007.290225983,1,-2.934592198,0.033010702,-0.822167633,-0.042584036,0.949940892,-0.089566023,0.296271546,975,628,256,1.530964291,1.408222665,0.977766544,0.835108476,0.293549681,1,0,ok,map,628,256,1011,0,ok,25
1750922007.302226067,1,-2.944540652,0.036003998,-0.797288725,-0.043205659,0.952117873,-0.087280092,0.289805130,977,808,496,1.238177252,1.108100703,0.827648595,0.901277356,0.083584652,1,0,ok,map,808,496,1167,0,ok,23
1750922007.314226151,1,-2.958122083,0.037190063,-0.788925988,-0.041838428,0.954342288,-0.087963264,0.282387688,978,800,414,1.509907831,1.448149708,0.904495777,0.831972033,0.187080136,1,0,ok,map,800,414,1167,0,ok,22
1750922007.326226234,1,-2.978479941,0.024870483,-0.755029304,-0.043070881,0.955918194,-0.093253196,0.275080257,970,790,389,1.579194421,1.559553941,1.058871659,0.766943963,0.421679391,1,0,ok,map,790,389,1167,0,ok,30
1750922007.338226318,1,-2.978805015,0.022446062,-0.744885045,-0.040448008,0.957212776,-0.096082297,0.269955279,976,776,375,1.519135389,1.499877174,0.749894395,0.829363833,0.335710145,1,0,ok,map,776,375,1167,0,ok,24
1750922007.350226402,1,-2.975741550,0.048005521,-0.729953430,-0.043081097,0.958899545,-0.092443159,0.264782826,975,762,350,1.539367908,1.511160680,0.808468718,0.814595423,0.676301519,1,0,ok,map,762,350,1167,0,ok,25
1750922007.362226486,1,-3.009174551,0.037577155,-0.720442427,-0.041161715,0.961755861,-0.093551980,0.254124782,971,744,388,1.548232534,1.492973037,1.289688579,0.806703286,0.516667946,1,0,ok,map,744,388,1167,0,ok,29
1750922007.374226570,1,-3.003495069,0.046903840,-0.693431099,-0.041797273,0.962855085,-0.092281102,0.250294371,979,729,363,1.447864788,1.405994996,0.484810760,0.795368450,0.339127313,1,0,ok,map,729,363,1167,0,ok,21
1750922007.386226654,1,-3.014331729,0.051437679,-0.683405477,-0.043863853,0.964570145,-0.092354468,0.243209889,977,718,331,1.482921387,1.388528228,0.868236038,0.770659206,0.189507663,1,0,ok,map,718,331,1167,0,ok,23
1750922007.398226738,1,-3.027772690,0.041359673,-0.654674858,-0.043061368,0.966045604,-0.094993248,0.236385049,968,702,351,1.588527661,1.561956891,0.860298254,0.768982458,0.275511030,1,0,ok,map,702,351,1167,0,ok,32
1750922007.410226822,1,-3.024208958,0.055887337,-0.647317593,-0.041670691,0.967501806,-0.093541451,0.231200793,961,684,333,1.493421923,1.451792608,0.658665528,0.806575642,0.326640741,1,0,ok,map,684,333,1167,0,ok,39
1750922007.422226906,1,-3.032032032,0.044409726,-0.607514130,-0.041739778,0.968450505,-0.096988573,0.225731315,978,679,334,1.569899510,1.548564521,0.748825719,0.762775662,0.280038972,1,0,ok,map,679,334,1167,0,ok,22
1750922007.434226990,1,-3.038882674,0.043207014,-0.608612252,-0.041154454,0.970315234,-0.095639918,0.218283448,980,670,316,1.619242665,1.685936153,0.895793229,0.787336295,0.144868259,1,0,ok,map,670,316,1167,0,ok,20
1750922007.446227074,1,-3.050892790,0.057389371,-0.571408697,-0.040163305,0.971945009,-0.092972282,0.212287456,978,661,298,1.657984708,1.635917744,0.783147009,0.806206519,0.095222894,1,0,ok,map,661,298,1167,0,ok,22
1750922007.458227158,1,-3.066392128,0.046991176,-0.563073577,-0.039850565,0.973290110,-0.096739384,0.204352114,975,652,280,1.702784015,1.702004255,1.018952431,0.726682665,0.389021261,1,0,ok,map,652,280,1167,0,ok,25
1750922007.470227242,1,-3.074080837,0.051605624,-0.545304767,-0.039892754,0.974583461,-0.097254371,0.197831326,970,865,561,1.243825536,1.127847816,0.764082443,0.757089447,0.196687605,1,0,ok,map,865,561,1353,0,ok,30
1750922007.482227325,1,-3.084300552,0.049752668,-0.517017849,-0.040297055,0.975812327,-0.098796881,0.190802586,973,851,514,1.354211417,1.269845814,0.837822965,0.776047660,0.187328840,1,0,ok,map,851,514,1353,0,ok,27
1750922007.494227409,1,-3.086671300,0.054682451,-0.502880062,-0.039751300,0.976857113,-0.099436531,0.185155048,956,825,521,1.436875413,1.382065273,0.665157909,0.755300494,0.097424128,1,0,ok,map,825,521,1353,0,ok,44
1750922007.506227493,1,-3.095392800,0.063555150,-0.490085439,-0.038499919,0.978295295,-0.098221149,0.178349875,963,804,481,1.503636533,1.500611868,0.821726789,0.729925108,0.265616814,1,0,ok,map,804,481,1353,0,ok,37
1750922007.518227577,1,-3.096903379,0.067177391,-0.467465837,-0.037319853,0.979390640,-0.097220216,0.173059045,947,770,479,1.515980761,1.482504582,0.644032707,0.752415553,0.132481230,1,0,ok,map,770,479,1353,0,ok,53
1750922007.530227661,1,-3.108240978,0.068968115,-0.442188169,-0.038267484,0.980662103,-0.096584359,0.165858077,958,746,441,1.442284747,1.372511234,0.848079183,0.759092908,0.130423991,1,0,ok,map,746,441,1353,0,ok,42
1750922007.542227745,1,-3.108106942,0.068235152,-0.426711787,-0.038078636,0.981494712,-0.097571875,0.160305572,974,735,446,1.424703022,1.361444015,0.653618945,0.762556788,0.212192739,1,0,ok,map,735,446,1353,0,ok,26
1750922007.554227829,1,-3.112549509,0.072180887,-0.403650297,-0.036704410,0.982494189,-0.098147554,0.154029259,972,722,414,1.455255758,1.347478883,0.748021458,0.740653546,0.059580888,1,0,ok,map,722,414,1353,0,ok,28
1750922007.566227913,1,-3.119628912,0.071732308,-0.385610289,-0.036957446,0.983503610,-0.098865516,0.146902707,965,713,400,1.489731992,1.465968869,0.829395998,0.784681707,0.106741094,1,0,ok,map,713,400,1353,0,ok,35
1750922007.578227997,1,-3.122525353,0.076983650,-0.366979704,-0.037614726,0.984468594,-0.098698314,0.140233247,978,702,378,1.543463356,1.501697737,0.776124494,0.766227378,0.156635617,1,0,ok,map,702,378,1353,0,ok,22
1750922007.590228081,1,-3.126321760,0.086420858,-0.351322301,-0.035788172,0.985636692,-0.096707547,0.133742923,981,692,371,1.607683888,1.605194115,0.816648157,0.764438073,0.284898464,1,0,ok,map,692,371,1353,0,ok,19
1750922007.602228165,1,-3.133457969,0.083242359,-0.311947435,-0.035299444,0.986430916,-0.098034987,0.126874498,985,686,347,1.551140290,1.542800072,0.808721121,0.801229093,0.276078948,1,0,ok,map,686,347,1353,0,ok,15
1750922007.614228249,1,-3.131857341,0.070435527,-0.288602072,-0.034347148,0.986876395,-0.101529884,0.120776392,983,680,319,1.576678919,1.574148708,0.814380229,0.799227784,0.466023397,1,0,ok,map,680,319,1353,0,ok,17
1750922007.626228333,1,-3.129324296,0.074465715,-0.268288503,-0.033546535,0.987437149,-0.102812352,0.115204718,972,672,326,1.631703909,1.617211699,0.664668516,0.794695968,0.134610660,1,0,ok,map,672,326,1353,0,ok,28
1750922007.638228416,1,-3.135616263,0.081188880,-0.249099136,-0.033368800,0.988296695,-0.102498659,0.107936047,962,807,525,1.274168374,1.134449108,0.839750815,0.755711393,0.178077081,1,0,ok,map,807,525,1410,1,ok,38
1750922007.650228500,1,-3.133273916,0.083321576,-0.226531012,-0.031743392,0.988845474,-0.103646188,0.102149173,973,790,497,1.341827165,1.223423289,0.704043318,0.794605381,0.256239843,1,0,ok,map,790,497,1410,1,ok,27
1750922007.662228584,1,-3.145417840,0.086676115,-0.200455586,-0.032251700,0.989726316,-0.103557810,0.093152710,978,776,466,1.482354020,1.421211196,1.037537673,0.810613300,0.380141809,1,0,ok,map,776,466,1410,0,ok,22
1750922007.674228668,1,-3.137297594,0.091445829,-0.182650597,-0.032013018,0.990318981,-0.102335146,0.088153281,972,765,461,1.495144067,1.449103039,0.594303760,0.786835172,0.205901510,1,0,ok,map,765,461,1410,0,ok,28
1750922007.686228752,1,-3.143986294,0.093807571,-0.161681515,-0.030352659,0.991003550,-0.102614559,0.080379919,976,753,448,1.443958478,1.390844289,0.914789437,0.806930731,0.207459971,1,0,ok,map,753,448,1410,0,ok,24
1750922007.698228836,1,-3.141428071,0.096690852,-0.140582951,-0.029656387,0.991481285,-0.102769420,0.074322321,952,728,440,1.374144188,1.283245295,0.701087045,0.797302011,0.109736079,1,0,ok,map,728,440,1410,0,ok,48
1750922007.710228920,1,-3.154579447,0.107900482,-0.123440689,-0.030452300,0.992299492,-0.101300132,0.064441122,964,711,417,1.426750395,1.362677229,1.152204865,0.822028949,0.452624045,1,0,ok,map,711,417,1410,0,ok,36
1750922007.722229004,1,-3.144404654,0.099922988,-0.087915703,-0.029456931,0.992174328,-0.105331942,0.060229339,964,695,412,1.435751189,1.375584457,0.677943807,0.770818822,0.521610669,1,0,ok,map,695,412,1410,0,ok,36
1750922007.734229088,1,-3.149500369,0.125664879,-0.080667802,-0.029001452,0.993257605,-0.099460399,0.052018021,960,676,358,1.505757229,1.406717758,1.164571609,0.792911570,0.726847092,1,0,ok,map,676,358,1410,0,ok,40
1750922007.746229172,1,-3.146097596,0.114171309,-0.052923168,-0.027397277,0.993224870,-0.103172448,0.045925953,965,662,378,1.510055351,1.446878159,0.837908740,0.851128416,0.492384620,1,0,ok,map,662,378,1410,0,ok,35
1750922007.758229256,1,-3.146976621,0.116706516,-0.028193087,-0.028203603,0.993500299,-0.103406838,0.038324124,958,642,367,1.556583558,1.496779255,0.876973918,0.790235233,0.225228148,1,0,ok,map,642,367,1410,0,ok,42
1750922007.770229340,1,-3.151947748,0.098388038,0.002811396,-0.028340353,0.993152536,-0.109250703,0.030152107,957,623,328,1.447508521,1.388736804,1.152047731,0.801537002,0.669703779,1,0,ok,map,623,328,1410,0,ok,43
1750922007.782229424,1,-3.146248260,0.127820127,0.014859502,-0.028097021,0.993819811,-0.104601983,0.024313896,952,596,336,1.428172452,1.324507490,0.859054943,0.811643707,0.666446182,1,0,ok,map,596,336,1410,0,ok,48
1750922007.794229507,1,-3.144409121,0.128606604,0.042320091,-0.028177797,0.993818099,-0.106012012,0.017118760,962,757,520,1.232140074,1.042751248,0.840237624,0.814292342,0.102346505,1,0,ok,map,757,520,1442,0,ok,38
1750922007.806229591,1,-3.140538040,0.133281856,0.056104178,-0.028468953,0.993995346,-0.105091725,0.010885810,971,742,490,1.399425157,1.292698286,0.723043849,0.811640860,0.174763414,1,0,ok,map,742,490,1442,0,ok,29
1750922007.818229675,1,-3.136858859,0.138823567,0.081235879,-0.026690937,0.994226626,-0.103831653,0.004471889,964,723,443,1.473017982,1.401566609,0.776700692,0.807808231,0.102228692,1,0,ok,map,723,443,1442,0,ok,36
1750922007.830229759,1,-3.134400437,0.141373550,0.107401415,-0.027106222,0.994226353,-0.103783199,-0.002874036,951,699,438,1.485981770,1.453394302,0.843145214,0.824372934,0.080927057,1,0,ok,map,699,438,1442,0,ok,49
1750922007.842229843,1,-3.136092831,0.147139288,0.123569386,-0.025420675,0.994211026,-0.103806509,-0.011065001,948,676,413,1.377205605,1.279156504,0.958290804,0.830660390,0.138994129,1,0,ok,map,676,413,1442,0,ok,52
1750922007.854229927,1,-3.127090271,0.150802168,0.146096311,-0.024345782,0.994156957,-0.103868588,-0.016448220,965,663,400,1.412727193,1.289247898,0.629120104,0.810415718,0.197224361,1,0,ok,map,663,400,1442,0,ok,35
1750922007.866230011,1,-3.128781170,0.153114547,0.171182022,-0.024450675,0.993892761,-0.104758039,-0.024598725,965,655,386,1.372846560,1.350018219,0.940091123,0.809044073,0.151803314,1,0,ok,map,655,386,1442,0,ok,35
1750922007.878230095,1,-3.123224341,0.154196276,0.190455404,-0.024548210,0.993717590,-0.104635705,-0.031210654,954,637,367,1.526126264,1.476849596,0.758150532,0.808822271,0.078025111,1,0,ok,map,637,367,1442,0,ok,46
1750922007.890230179,1,-3.106177568,0.149105745,0.219414655,-0.023997240,0.993380739,-0.106521121,-0.035666376,952,618,317,1.479212488,1.404667029,0.559335181,0.841181665,0.464859108,1,0,ok,map,618,317,1442,0,ok,48
1750922007.902230263,1,-3.117074095,0.166581633,0.239060588,-0.023311613,0.993420655,-0.102362645,-0.045758706,973,603,336,1.628291654,1.584064060,1.253303294,0.799700248,0.538956155,1,0,ok,map,603,336,1442,0,ok,27
1750922007.914230347,1,-3.104501340,0.151128180,0.259834072,-0.023119069,0.992629480,-0.107482863,-0.050986848,957,585,307,1.493656718,1.415212103,0.843734587,0.839505916,0.647804218,1,0,ok,map,585,307,1442,0,ok,43
1750922007.926230431,1,-3.104629516,0.166698347,0.277138776,-0.022210681,0.992397417,-0.105826148,-0.058778219,945,734,497,1.207933377,1.058557065,0.919089516,0.820535568,0.336201898,1,0,ok,map,734,497,1365,0,ok,55
1750922007.938230515,1,-3.094422331,0.163926098,0.299762325,-0.022236139,0.991731844,-0.108704512,-0.064473504,969,723,496,1.352955502,1.282195742,0.735219161,0.786859336,0.217664955,1,0,ok,map,723,496,1365,0,ok,31
1750922007.950230598,1,-3.089614271,0.166798678,0.324480956,-0.022235473,0.991225929,-0.108817285,-0.071662681,962,708,441,1.444143305,1.425903614,0.825959251,0.829597505,0.057540474,1,0,ok,map,708,441,1365,0,ok,38
1750922007.962230682,1,-3.086502798,0.169617481,0.345284195,-0.022360504,0.990733798,-0.108029855,-0.079221839,975,698,431,1.471211459,1.409935680,0.872846456,0.786124662,0.102635388,1,0,ok,map,698,431,1365,0,ok,25
1750922007.974230766,1,-3.083300076,0.184994109,0.363996635,-0.021185610,0.990517196,-0.104547221,-0.086583674,977,694,412,1.385663473,1.349532066,0.943228690,0.854086088,0.257519256,1,0,ok,map,694,412,1365,0,ok,23
1750922007.986230850,1,-3.077832648,0.178940526,0.390674646,-0.021865106,0.989622761,-0.106818789,-0.093586614,973,689,392,1.387670207,1.307565537,0.853404547,0.789643990,0.230771793,1,0,ok,map,689,392,1365,0,ok,27
1750922007.998230934,1,-3.062280127,0.187515645,0.395743092,-0.021417965,0.989389832,-0.105687682,-0.097360896,971,681,364,1.471912458,1.392251678,0.455187110,0.801884145,0.408871623,1,0,ok,map,681,364,1365,0,ok,29
1750922008.010231018,1,-3.054215006,0.182185267,0.424866967,-0.021340503,0.988296825,-0.108741449,-0.104829699,955,662,350,1.492533063,1.408067863,0.933126821,0.842298041,0.306430978,1,0,ok,map,662,350,1365,0,ok,45
1750922008.022231102,1,-3.051787563,0.186499777,0.452721277,-0.020118536,0.987263156,-0.109357589,-0.113787622,960,652,346,1.577220537,1.499855311,1.045149523,0.859594568,0.214296564,1,0,ok,map,652,346,1365,0,ok,40
1750922008.034231186,1,-3.052621872,0.201198301,0.475628244,-0.020060723,0.986510587,-0.106672872,-0.122537049,964,639,333,1.512585916,1.504691073,1.052312939,0.832011264,0.299866760,1,0,ok,map,639,333,1365,0,ok,36
1750922008.046231270,1,-3.037863182,0.190901828,0.497234471,-0.020131557,0.985350465,-0.111000179,-0.127898949,961,630,314,1.459305887,1.344111347,0.800720823,0.834797659,0.475307296,1,0,ok,map,630,314,1365,0,ok,39
1750922008.058231354,1,-3.034223826,0.202968175,0.508488075,-0.019852557,0.984709181,-0.108504544,-0.134834965,936,599,294,1.487611955,1.393683396,0.848487256,0.815111904,0.334837577,1,0,ok,map,599,294,1365,0,ok,64
1750922008.070231438,1,-3.024432025,0.210171353,0.530288457,-0.020447427,0.983841254,-0.107289124,-0.141870838,948,744,488,1.291803122,1.098497024,0.827031500,0.840535899,0.097681660,1,0,ok,map,744,488,1382,0,ok,52
1750922008.082231522,1,-3.022135337,0.211552276,0.550969930,-0.019787218,0.982503551,-0.108356268,-0.150180418,968,733,449,1.263081975,1.147415440,0.975131019,0.827132887,0.179999551,1,0,ok,map,733,449,1382,1,ok,32
1750922008.094231606,1,-3.012351594,0.210330626,0.581229072,-0.018604494,0.981033232,-0.110441667,-0.158209700,942,694,429,1.437489353,1.336347122,0.974899890,0.820186390,0.237325136,1,0,ok,map,694,429,1382,0,ok,58
1750922008.106231689,1,-3.001911793,0.211992273,0.590793813,-0.017175305,0.980033545,-0.111319784,-0.163851046,951,671,425,1.373559532,1.189347148,0.684083150,0.866769653,0.198328252,1,0,ok,map,671,425,1382,0,ok,49
1750922008.118231773,1,-2.988738019,0.214658332,0.616363654,-0.017122377,0.978928155,-0.112070678,-0.169843027,951,650,400,1.290463984,1.168612222,0.703525791,0.763236398,0.089148893,1,0,ok,map,650,400,1382,0,ok,49
1750922008.130231857,1,-2.981518741,0.218609759,0.633957067,-0.017129819,0.977677975,-0.111847404,-0.177038144,954,631,385,1.338160246,1.226282353,0.837246432,0.818790875,0.019601328,1,0,ok,map,631,385,1382,0,ok,46
1750922008.142231941,1,-2.976283262,0.222395172,0.649990748,-0.017166426,0.976341305,-0.111841583,-0.184267278,946,603,357,1.387046524,1.293065654,0.842451942,0.806758018,0.073774296,1,0,ok,map,603,357,1382,0,ok,54
1750922008.154232025,1,-2.967076987,0.220786147,0.672489962,-0.016468868,0.974668164,-0.113909581,-0.191769012,958,586,336,1.513662485,1.406643910,0.915578421,0.794603591,0.262601463,1,0,ok,map,586,336,1382,0,ok,42
1750922008.166232109,1,-2.958719692,0.228045109,0.693145410,-0.016420153,0.973335621,-0.112629543,-0.199155049,969,730,509,1.138476604,1.018337405,0.872480355,0.829022186,0.191528846,1,0,ok,map,730,509,1238,0,ok,31
